amfi_code,scheme_name,date,rolling_90d_sharpe
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-06-27,0.6058973171476361
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-06-30,0.3469799183975447
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-07-01,0.18350677757296935
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-07-02,0.3906301503951078
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-07-03,0.200325425892489
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-07-04,0.1386585901710679
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-07-07,0.29009578005528924
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-07-08,0.29331564482716005
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-07-09,0.2715807397897621
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-07-10,0.5279661813783774
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-07-11,0.7096751865990465
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-07-14,1.7119033982057443
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-07-15,1.702239196522991
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-07-16,1.427210195244236
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-07-17,1.6406082421669574
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-07-18,1.8561749951623505
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-07-21,2.2019366817459924
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-07-22,2.3325984834745976
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-07-23,2.2370420590906424
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-07-24,2.1691615993488536
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-07-25,2.3363928704198482
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-07-28,2.6983520607874913
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-07-29,2.687347538306071
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-07-30,2.6819576769770137
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-07-31,2.7361211054376047
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-08-01,2.6759217112400453
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-08-04,2.3865765420760146
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-08-05,2.697071155468919
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-08-06,2.122309983328711
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-08-07,1.879757771688199
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-08-08,2.2028772246061328
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-08-11,2.175023219958404
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-08-12,2.6350385408457444
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-08-13,2.965912016154342
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-08-14,3.2719358798566565
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-08-15,2.6716635263515673
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-08-18,2.436522924221182
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-08-19,2.206686071225576
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-08-20,2.2296484723366907
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-08-21,2.091061603783783
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-08-22,1.7396415865161807
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-08-25,1.6094360308849653
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-08-26,1.630536165454475
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-08-27,1.3793748083111692
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-08-28,0.8683713854006366
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-08-29,0.6063934021945365
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-09-01,0.3214312825726072
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-09-02,0.08776785463380823
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-09-03,-0.08579035385226406
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-09-04,-0.282314602667052
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-09-05,-0.40906726721952613
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-09-08,-0.27326773727331866
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-09-09,-0.40963391474168986
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-09-10,-0.5406639748548941
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-09-11,-0.482977891416091
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-09-12,-0.6607557239821561
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-09-15,-0.3459859707856121
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-09-16,-0.7006900016731127
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-09-17,-0.9191989677599068
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-09-18,-0.883259573682631
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-09-19,-1.0329004871832794
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-09-22,-1.0177156513773904
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-09-23,-0.7738607795883222
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-09-24,-0.7833598162641615
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-09-25,-0.44513752554637726
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-09-26,-0.34137012598934646
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-09-29,-0.20450191080312263
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-09-30,0.06270077838953865
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-10-01,0.18092978219505051
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-10-02,0.0023037825105746684
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-10-03,-0.10599231892730059
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-10-06,-0.0014857028242984838
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-10-07,-0.1499929672089096
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-10-08,0.010143341870497232
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-10-09,0.17187472203294932
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-10-10,-0.3302271113544115
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-10-13,-0.49258113182396973
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-10-14,-0.48982460163903063
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-10-15,-0.6032083294904864
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-10-16,-0.19761887079512214
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-10-17,-0.06409831692373158
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-10-20,-0.3017557649077859
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-10-21,-0.372998838111228
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-10-22,-0.3081534354018093
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-10-23,-0.42256279370126165
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-10-24,-0.3497946020420229
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-10-27,-0.5389224506155559
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-10-28,-0.11512517058383906
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-10-29,0.12812649557706002
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-10-30,0.45689728392209766
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-10-31,0.6959829975526649
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-11-03,0.5497129618185864
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-11-04,0.7485383572371396
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-11-05,1.0216227857489282
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-11-06,1.5065549659528348
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-11-07,1.577208131574588
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-11-10,1.5857390579858657
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-11-11,1.5461006887205035
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-11-12,1.5161088795106474
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-11-13,1.2065629984569994
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-11-14,1.0472147489958326
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-11-17,0.9598170551416195
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-11-18,0.9430922739751962
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-11-19,0.9160883737350879
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-11-20,0.7956631483141606
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-11-21,0.6285820782360082
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-11-24,0.6063410064942246
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-11-25,0.18637798420860446
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-11-26,0.49267977723599204
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-11-27,0.18081749669903063
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-11-28,0.5797698072974559
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-12-01,0.06187744601497541
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-12-02,-0.20083777648629125
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-12-03,-0.10267751082343426
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-12-04,-0.08623761730641238
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-12-05,-0.16878927904929142
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-12-08,-0.3344260782806163
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-12-09,-0.24378495196597982
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-12-10,0.17124522372419584
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-12-11,0.41538762883920394
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-12-12,0.07956336300143568
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-12-15,0.03254218031775952
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-12-16,-0.14229267688771546
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-12-17,-0.6186269612308065
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-12-18,-1.2276796350938817
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-12-19,-0.9553541767176583
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-12-22,-0.7609137507851211
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-12-23,-0.44609173343811837
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-12-24,-0.21261397616245842
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-12-25,-0.04113426213311475
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-12-26,-0.009793730153049365
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-12-29,-0.3080435588090329
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-12-30,-0.23734827276633982
100025,HDFC Short Term Debt Fund - Regular - Growth,2025-12-31,-0.004620412946829996
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-01-01,-0.04380462323090786
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-01-02,-0.014450373792954252
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-01-05,-0.04073951645223994
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-01-06,0.02714331687035495
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-01-07,0.08768379977886946
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-01-08,0.17249994391696763
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-01-09,0.3468408493978325
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-01-12,0.3406095767408488
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-01-13,0.40924528757658324
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-01-14,0.4498223819532364
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-01-15,0.4946171271730335
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-01-16,0.5959065003295617
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-01-19,0.8716161969803222
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-01-20,0.5524982053816154
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-01-21,0.7553274786189099
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-01-22,0.7088000148535205
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-01-23,1.136096511227705
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-01-26,0.9432626257920877
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-01-27,0.4290861747264212
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-01-28,0.4759318614408685
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-01-29,0.23302460640680653
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-01-30,0.15451804687391044
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-02-02,-0.13287843785861028
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-02-03,-0.16403930911381143
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-02-04,-0.3843885337996043
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-02-05,-0.2934731095233507
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-02-06,-0.05167626978640233
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-02-09,-0.08243140375097437
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-02-10,-0.03251894809128788
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-02-11,-0.16954467502374324
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-02-12,-0.4406041273597879
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-02-13,-0.3916755492611032
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-02-16,-0.27993349019689445
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-02-17,-0.8881933463254995
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-02-18,-0.8651604675572101
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-02-19,-1.5933797989309344
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-02-20,-1.583445217214114
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-02-23,-1.6197178804737076
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-02-24,-1.455100046160827
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-02-25,-1.7311371435190115
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-02-26,-1.7475576792325669
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-02-27,-2.0494245823901505
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-03-02,-2.1730485236748107
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-03-03,-2.1576618875984073
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-03-04,-2.172555408467076
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-03-05,-2.387399723277381
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-03-06,-2.4324270527777507
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-03-09,-2.2081142272736263
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-03-10,-2.4431901897497776
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-03-11,-2.886130422392448
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-03-12,-3.1070246957480747
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-03-13,-3.5018877842068545
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-03-16,-3.711580245832677
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-03-17,-3.7986702205178644
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-03-18,-3.7504917597246066
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-03-19,-3.4056499021668336
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-03-20,-3.736887815331409
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-03-23,-4.164354770408505
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-03-24,-4.208704792130756
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-03-25,-4.332431296801355
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-03-26,-4.533778058960614
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-03-27,-3.848276560194491
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-03-30,-3.856675354571312
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-03-31,-3.3372346772441377
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-04-01,-3.548375539721538
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-04-02,-3.467762221289139
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-04-03,-3.8116715292298804
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-04-06,-3.556563652885304
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-04-07,-3.190608741913046
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-04-08,-3.3420898556836343
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-04-09,-3.536970388769078
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-04-10,-2.562100956891554
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-04-13,-2.3276802362244933
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-04-14,-2.3824785348110313
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-04-15,-2.548961599472858
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-04-16,-2.701706435290175
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-04-17,-2.689837703521503
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-04-20,-2.5243722896418292
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-04-21,-2.541565978317324
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-04-22,-2.5036132549610213
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-04-23,-2.3049488925323596
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-04-24,-2.349577650293543
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-04-27,-2.043695894634679
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-04-28,-1.980372995614368
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-04-29,-2.1007780421902558
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-04-30,-2.417103628151769
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-05-01,-2.564624804382665
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-05-04,-2.3439377798312804
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-05-05,-2.35803901396832
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-05-06,-2.519234417118843
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-05-07,-2.24988119317918
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-05-08,-2.2104161826744946
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-05-11,-2.0952049489905926
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-05-12,-2.471753497050008
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-05-13,-2.5167954780500525
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-05-14,-2.615964314226501
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-05-15,-2.3466986945552133
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-05-18,-2.453305135335991
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-05-19,-2.302523711515054
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-05-20,-2.1556540746075243
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-05-21,-1.7381376629551948
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-05-22,-1.5744062882885441
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-05-25,-1.6842962254566713
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-05-26,-1.6372071195670908
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-05-27,-2.0328914230194415
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-05-28,-2.0203639534349285
100025,HDFC Short Term Debt Fund - Regular - Growth,2026-05-29,-2.392511642260469
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-01-03,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-01-04,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-01-05,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-01-06,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-01-07,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-01-10,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-01-11,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-01-12,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-01-13,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-01-14,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-01-17,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-01-18,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-01-19,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-01-20,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-01-21,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-01-24,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-01-25,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-01-26,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-01-27,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-01-28,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-01-31,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-02-01,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-02-02,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-02-03,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-02-04,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-02-07,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-02-08,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-02-09,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-02-10,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-02-11,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-02-14,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-02-15,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-02-16,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-02-17,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-02-18,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-02-21,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-02-22,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-02-23,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-02-24,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-02-25,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-02-28,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-03-01,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-03-02,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-03-03,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-03-04,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-03-07,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-03-08,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-03-09,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-03-10,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-03-11,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-03-14,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-03-15,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-03-16,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-03-17,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-03-18,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-03-21,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-03-22,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-03-23,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-03-24,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-03-25,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-03-28,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-03-29,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-03-30,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-03-31,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-04-01,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-04-04,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-04-05,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-04-06,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-04-07,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-04-08,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-04-11,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-04-12,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-04-13,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-04-14,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-04-15,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-04-18,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-04-19,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-04-20,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-04-21,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-04-22,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-04-25,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-04-26,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-04-27,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-04-28,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-04-29,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-05-02,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-05-03,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-05-04,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-05-05,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-05-06,
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-05-09,-0.8935021386721196
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-05-10,-1.013566579479781
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-05-11,-1.1389746242459324
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-05-12,-1.281795723166674
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-05-13,-1.1349042703241392
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-05-16,-1.1255092137173008
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-05-17,-0.9781284402504897
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-05-18,-0.8379256837479607
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,2022-05-19,-0.9352740908242952
